user_id,product,signup_date,plan_type,country,platform,signup_source,ab_variant,segment,activated,d7_retained,d30_retained
u_007628,ChatGPT,2025-12-15,free,AU,web,social_media,control,casual_explorer,True,False,False
u_007629,ChatGPT,2026-02-06,free,GB,web,social_media,treatment,task_triager,True,False,False
u_007630,Gemini,2026-02-10,free,GB,ios,paid_ad,treatment,casual_explorer,True,False,False
u_007631,ChatGPT,2026-01-17,free,US,web,referral,control,casual_explorer,True,False,False
u_007632,Gemini,2026-01-01,free,DE,ios,organic_search,control,casual_explorer,True,False,False
u_007633,ChatGPT,2025-11-04,team,BR,web,organic_search,control,casual_explorer,False,False,False
u_007634,ChatGPT,2026-01-28,free,IN,android,social_media,treatment,power_user,False,False,False
u_007635,Grok,2026-03-26,free,FR,web,social_media,control,casual_explorer,False,False,False
u_007636,ChatGPT,2025-11-02,free,DE,ios,organic_search,treatment,task_triager,True,True,True
u_007637,ChatGPT,2025-12-04,free,GB,web,social_media,treatment,power_user,False,False,False
u_007638,Grok,2025-12-12,free,AU,ios,referral,treatment,casual_explorer,False,False,False
u_007639,Claude,2025-11-08,free,IN,web,direct,control,task_triager,True,False,False
u_007640,Gemini,2026-02-20,free,CA,web,app_store,control,casual_explorer,False,False,False
u_007641,ChatGPT,2026-03-04,free,US,web,organic_search,control,casual_explorer,False,False,False
u_007642,Claude,2026-02-18,free,US,ios,referral,control,power_user,True,True,False
u_007643,Claude,2025-11-10,free,US,ios,paid_ad,treatment,task_triager,False,False,False
u_007644,ChatGPT,2026-01-05,free,IN,android,social_media,treatment,casual_explorer,False,False,False
u_007645,ChatGPT,2025-11-26,free,US,web,direct,treatment,task_triager,True,False,False
u_007646,ChatGPT,2026-01-08,team,FR,web,organic_search,treatment,casual_explorer,False,False,False
u_007647,Grok,2026-02-10,free,IN,web,paid_ad,treatment,task_triager,True,False,False
u_007648,ChatGPT,2026-03-22,free,US,ios,app_store,control,casual_explorer,True,False,False
u_007649,Gemini,2026-01-02,free,US,ios,paid_ad,control,power_user,True,True,True
u_007650,Claude,2026-01-18,free,SG,web,organic_search,treatment,task_triager,True,False,False
u_007651,Claude,2026-01-23,pro,DE,web,referral,treatment,casual_explorer,True,False,False
u_007652,ChatGPT,2026-01-21,free,IN,android,referral,control,casual_explorer,True,True,False
u_007653,Claude,2026-02-28,free,NG,ios,organic_search,treatment,casual_explorer,True,False,False
u_007654,ChatGPT,2026-03-21,free,FR,web,referral,treatment,power_user,True,True,True
u_007655,Grok,2025-12-14,pro,US,web,social_media,treatment,casual_explorer,False,False,False
u_007656,ChatGPT,2026-01-04,free,AU,web,social_media,control,casual_explorer,False,False,False
u_007657,Gemini,2026-01-31,free,IN,ios,social_media,treatment,task_triager,True,True,False
u_007658,ChatGPT,2026-01-29,free,US,android,referral,treatment,task_triager,True,True,False
u_007659,ChatGPT,2025-12-06,free,US,web,social_media,treatment,task_triager,False,False,False
u_007660,Gemini,2026-03-03,free,DE,web,referral,treatment,casual_explorer,True,False,False
u_007661,ChatGPT,2025-12-06,free,US,web,organic_search,control,task_triager,True,False,False
u_007662,ChatGPT,2025-12-10,pro,IN,web,referral,control,task_triager,True,False,False
u_007663,ChatGPT,2025-12-23,free,BR,web,referral,control,casual_explorer,True,False,False
u_007664,Grok,2026-02-21,free,IN,ios,social_media,treatment,task_triager,True,False,False
u_007665,ChatGPT,2025-11-08,free,BR,ios,social_media,treatment,power_user,False,False,False
u_007666,Claude,2026-02-12,free,BR,ios,paid_ad,control,power_user,True,True,False
u_007667,Gemini,2025-11-29,team,SG,android,direct,treatment,casual_explorer,True,True,False
u_007668,Gemini,2026-03-11,team,IN,web,paid_ad,treatment,casual_explorer,True,True,False
u_007669,Claude,2026-01-01,free,IN,ios,social_media,treatment,casual_explorer,True,True,False
u_007670,Claude,2026-03-30,free,IN,web,paid_ad,treatment,casual_explorer,False,False,False
u_007671,Claude,2026-01-09,free,GB,ios,paid_ad,treatment,task_triager,True,False,False
u_007672,Gemini,2026-03-06,free,CA,android,organic_search,treatment,casual_explorer,True,True,False
u_007673,Gemini,2026-02-15,free,US,web,direct,treatment,casual_explorer,False,False,False
u_007674,Gemini,2025-12-22,free,US,ios,social_media,control,task_triager,False,False,False
u_007675,Grok,2025-12-19,pro,FR,web,organic_search,treatment,task_triager,True,False,False
u_007676,ChatGPT,2026-03-10,free,US,web,organic_search,control,casual_explorer,False,False,False
u_007677,Gemini,2025-11-14,free,CA,android,social_media,control,casual_explorer,False,False,False
u_007678,ChatGPT,2026-02-15,free,IN,ios,paid_ad,treatment,casual_explorer,True,False,False
u_007679,Gemini,2026-01-21,free,IN,web,organic_search,control,casual_explorer,True,True,False
u_007680,ChatGPT,2025-11-05,free,NG,web,organic_search,control,power_user,True,False,False
u_007681,Gemini,2025-12-12,free,IN,web,social_media,control,casual_explorer,True,True,False
u_007682,ChatGPT,2026-03-19,free,US,android,direct,control,task_triager,True,False,False
u_007683,ChatGPT,2026-02-10,free,CA,web,paid_ad,treatment,task_triager,True,True,False
u_007684,Gemini,2026-02-25,free,IN,web,app_store,treatment,casual_explorer,True,False,False
u_007685,ChatGPT,2026-01-06,free,IN,web,organic_search,treatment,power_user,True,False,False
u_007686,ChatGPT,2026-03-12,free,NG,android,direct,control,power_user,False,False,False
u_007687,ChatGPT,2025-11-26,pro,IN,ios,organic_search,treatment,task_triager,True,False,False
u_007688,Claude,2026-01-05,free,IN,web,organic_search,treatment,task_triager,True,False,False
u_007689,Gemini,2025-11-07,pro,US,web,direct,treatment,task_triager,True,False,False
u_007690,Grok,2026-02-23,free,IN,android,organic_search,control,casual_explorer,True,True,False
u_007691,Grok,2026-01-16,free,BR,web,organic_search,control,casual_explorer,True,False,False
u_007692,ChatGPT,2026-01-03,free,IN,ios,paid_ad,treatment,casual_explorer,True,True,False
u_007693,Gemini,2026-02-10,free,DE,android,referral,treatment,power_user,True,True,True
u_007694,Claude,2026-03-10,pro,US,android,referral,control,task_triager,True,False,False
u_007695,Grok,2025-11-15,free,US,web,social_media,control,task_triager,False,False,False
u_007696,Grok,2026-01-08,free,GB,web,organic_search,treatment,task_triager,True,False,False
u_007697,Claude,2025-12-26,free,BR,web,organic_search,treatment,casual_explorer,True,True,True
u_007698,Gemini,2025-12-08,free,GB,web,organic_search,control,task_triager,False,False,False
u_007699,ChatGPT,2025-11-17,pro,BR,web,organic_search,control,casual_explorer,True,True,False
u_007700,Claude,2026-02-19,free,IN,android,social_media,control,power_user,True,False,False
u_007701,ChatGPT,2025-12-03,free,US,android,referral,treatment,power_user,False,False,False
u_007702,Gemini,2026-01-17,free,CA,ios,app_store,treatment,casual_explorer,True,True,True
u_007703,Claude,2025-11-18,free,US,web,organic_search,treatment,task_triager,True,True,True
u_007704,ChatGPT,2025-11-08,free,IN,ios,organic_search,treatment,casual_explorer,False,False,False
u_007705,Gemini,2025-12-03,free,NG,web,organic_search,treatment,task_triager,False,False,False
u_007706,Claude,2026-02-16,free,NG,ios,social_media,treatment,casual_explorer,True,True,False
u_007707,ChatGPT,2026-01-23,pro,US,android,direct,treatment,power_user,False,False,False
u_007708,ChatGPT,2025-11-09,free,US,android,direct,treatment,casual_explorer,True,True,True
u_007709,Gemini,2026-01-22,pro,US,web,organic_search,control,casual_explorer,True,False,False
u_007710,ChatGPT,2025-12-10,team,US,web,direct,treatment,casual_explorer,False,False,False
u_007711,ChatGPT,2026-02-02,pro,SG,web,paid_ad,treatment,casual_explorer,True,False,False
u_007712,Gemini,2025-11-21,free,GB,ios,organic_search,control,task_triager,True,False,False
u_007713,Gemini,2026-03-24,free,US,web,organic_search,treatment,casual_explorer,True,False,False
u_007714,ChatGPT,2026-01-22,pro,US,web,organic_search,control,casual_explorer,True,True,False
u_007715,ChatGPT,2025-11-01,free,IN,web,paid_ad,control,casual_explorer,True,False,False
u_007716,ChatGPT,2026-01-21,free,FR,web,organic_search,treatment,casual_explorer,True,False,False
u_007717,ChatGPT,2025-11-11,free,US,web,organic_search,control,casual_explorer,True,False,False
u_007718,Grok,2025-12-24,pro,US,ios,app_store,treatment,task_triager,True,False,False
u_007719,Gemini,2026-01-20,free,SG,web,paid_ad,control,casual_explorer,False,False,False
u_007720,ChatGPT,2026-03-27,free,US,web,paid_ad,treatment,power_user,True,False,False
u_007721,ChatGPT,2025-12-17,free,US,web,direct,treatment,casual_explorer,True,False,False
u_007722,Gemini,2026-03-09,free,US,web,referral,treatment,task_triager,True,True,False
u_007723,ChatGPT,2025-12-24,free,GB,web,organic_search,control,casual_explorer,False,False,False
u_007724,ChatGPT,2025-11-16,free,DE,android,app_store,control,casual_explorer,True,True,False
u_007725,Grok,2026-02-13,pro,US,web,organic_search,treatment,task_triager,False,False,False
u_007726,ChatGPT,2025-12-09,free,US,web,organic_search,treatment,power_user,True,False,False
u_007727,Gemini,2026-03-16,free,DE,ios,social_media,control,task_triager,True,True,False
u_007728,ChatGPT,2026-03-01,free,FR,ios,referral,treatment,casual_explorer,True,True,False
u_007729,Gemini,2026-03-30,free,GB,ios,social_media,control,casual_explorer,True,False,False
u_007730,Gemini,2025-12-17,team,CA,web,paid_ad,control,casual_explorer,False,False,False
u_007731,ChatGPT,2026-02-21,free,US,ios,organic_search,treatment,casual_explorer,True,True,False
u_007732,ChatGPT,2026-02-16,free,GB,ios,organic_search,control,casual_explorer,True,False,False
u_007733,ChatGPT,2026-01-03,free,GB,android,social_media,control,casual_explorer,True,False,False
u_007734,Claude,2026-03-09,free,BR,web,paid_ad,treatment,casual_explorer,True,False,False
u_007735,ChatGPT,2026-02-02,free,US,web,organic_search,treatment,power_user,True,True,False
u_007736,ChatGPT,2025-11-01,free,IN,android,referral,control,casual_explorer,True,False,False
u_007737,ChatGPT,2026-01-21,free,US,ios,organic_search,treatment,task_triager,False,False,False
u_007738,Claude,2026-01-31,free,SG,web,organic_search,treatment,casual_explorer,True,True,False
u_007739,ChatGPT,2026-03-01,pro,DE,web,social_media,control,casual_explorer,False,False,False
u_007740,ChatGPT,2025-12-20,free,US,android,organic_search,treatment,casual_explorer,True,False,False
u_007741,Grok,2025-11-06,free,IN,web,paid_ad,treatment,casual_explorer,True,True,False
u_007742,Claude,2025-11-04,free,US,android,organic_search,control,task_triager,False,False,False
u_007743,Gemini,2026-03-24,free,IN,web,organic_search,treatment,task_triager,False,False,False
u_007744,ChatGPT,2026-03-30,pro,BR,web,direct,treatment,casual_explorer,True,False,False
u_007745,Claude,2025-11-25,free,GB,web,social_media,control,task_triager,True,False,False
u_007746,ChatGPT,2026-03-09,free,DE,android,social_media,treatment,casual_explorer,True,False,False
u_007747,ChatGPT,2026-01-12,free,CA,web,organic_search,treatment,casual_explorer,True,False,False
u_007748,Claude,2026-01-27,team,US,android,app_store,treatment,casual_explorer,True,True,False
u_007749,ChatGPT,2025-12-22,team,CA,web,social_media,treatment,casual_explorer,True,False,False
u_007750,ChatGPT,2025-12-14,free,AU,android,direct,control,task_triager,False,False,False
u_007751,Claude,2026-02-06,free,US,android,organic_search,treatment,casual_explorer,True,False,False
u_007752,Grok,2025-12-19,free,BR,web,direct,control,casual_explorer,True,False,False
u_007753,ChatGPT,2026-01-20,free,DE,ios,referral,control,task_triager,False,False,False
u_007754,ChatGPT,2025-11-16,free,IN,web,referral,treatment,task_triager,True,False,False
u_007755,ChatGPT,2026-03-10,free,DE,web,referral,control,casual_explorer,False,False,False
u_007756,ChatGPT,2026-03-20,free,US,android,organic_search,treatment,task_triager,True,False,False
u_007757,Grok,2026-02-06,free,US,web,social_media,control,casual_explorer,True,False,False
u_007758,ChatGPT,2025-11-22,free,US,android,referral,control,casual_explorer,True,True,True
u_007759,ChatGPT,2026-03-11,pro,US,ios,social_media,control,task_triager,True,False,False
u_007760,Gemini,2026-03-12,free,CA,ios,referral,treatment,casual_explorer,False,False,False
u_007761,ChatGPT,2025-11-05,free,US,ios,referral,control,power_user,True,False,False
u_007762,Gemini,2025-11-14,free,SG,web,organic_search,control,task_triager,True,False,False
u_007763,Gemini,2025-11-24,pro,IN,android,direct,control,casual_explorer,False,False,False
u_007764,ChatGPT,2025-12-24,free,US,android,organic_search,treatment,casual_explorer,True,True,False
u_007765,Gemini,2026-01-04,free,NG,ios,social_media,control,casual_explorer,False,False,False
u_007766,Grok,2026-02-21,free,US,web,organic_search,treatment,task_triager,True,False,False
u_007767,ChatGPT,2026-01-23,free,GB,ios,social_media,control,casual_explorer,True,False,False
u_007768,ChatGPT,2026-03-26,free,US,android,social_media,treatment,casual_explorer,True,False,False
u_007769,Claude,2026-03-12,free,IN,android,direct,control,task_triager,True,False,False
u_007770,Gemini,2025-12-21,free,AU,android,direct,treatment,casual_explorer,False,False,False
u_007771,Gemini,2025-11-08,free,SG,web,referral,control,power_user,False,False,False
u_007772,Gemini,2026-03-13,free,US,ios,referral,treatment,casual_explorer,True,False,False
u_007773,ChatGPT,2026-03-15,free,NG,web,app_store,control,casual_explorer,True,False,False
u_007774,ChatGPT,2025-12-08,free,US,web,app_store,control,task_triager,True,False,False
u_007775,ChatGPT,2026-01-12,free,IN,android,organic_search,control,casual_explorer,True,False,False
u_007776,Gemini,2026-03-09,free,IN,web,referral,treatment,task_triager,True,False,False
u_007777,Gemini,2025-11-05,free,NG,ios,social_media,treatment,power_user,True,False,False
u_007778,Gemini,2025-11-21,free,US,web,referral,treatment,casual_explorer,True,True,True
u_007779,ChatGPT,2026-01-31,free,IN,ios,social_media,treatment,casual_explorer,True,False,False
u_007780,Claude,2025-12-04,free,US,web,referral,treatment,task_triager,False,False,False
u_007781,Grok,2026-02-15,pro,DE,web,paid_ad,treatment,casual_explorer,True,True,False
u_007782,Gemini,2026-02-04,pro,US,ios,organic_search,treatment,task_triager,True,False,False
u_007783,ChatGPT,2026-01-06,free,US,android,social_media,treatment,task_triager,False,False,False
u_007784,ChatGPT,2026-02-06,free,CA,android,social_media,treatment,task_triager,True,False,False
u_007785,ChatGPT,2026-01-26,free,US,web,organic_search,control,casual_explorer,False,False,False
u_007786,Claude,2026-02-08,free,US,web,direct,control,task_triager,False,False,False
u_007787,Gemini,2025-11-02,free,SG,web,organic_search,control,casual_explorer,False,False,False
u_007788,Claude,2025-12-31,pro,NG,web,paid_ad,control,task_triager,True,False,False
u_007789,Gemini,2026-02-04,free,BR,web,organic_search,treatment,task_triager,False,False,False
u_007790,Gemini,2026-02-28,free,US,web,organic_search,control,task_triager,True,False,False
u_007791,Gemini,2026-03-17,free,US,web,organic_search,control,casual_explorer,True,False,False
u_007792,ChatGPT,2025-12-26,free,IN,ios,social_media,control,task_triager,True,False,False
u_007793,ChatGPT,2026-02-20,team,IN,ios,organic_search,treatment,task_triager,False,False,False
u_007794,ChatGPT,2026-03-22,free,DE,android,organic_search,control,power_user,True,True,False
u_007795,Grok,2026-03-12,pro,US,web,direct,control,power_user,True,True,False
u_007796,Gemini,2026-02-04,free,BR,web,referral,treatment,task_triager,False,False,False
u_007797,Gemini,2025-12-07,pro,DE,ios,referral,treatment,casual_explorer,True,False,False
u_007798,Gemini,2026-02-08,free,SG,ios,paid_ad,control,casual_explorer,True,False,False
u_007799,ChatGPT,2025-11-29,free,AU,ios,organic_search,treatment,task_triager,True,False,False
